,utt_id,path,text,text_enhanced,spkid,start_s,end_s,problems,duration,label
15008,A1112191791#5906#9005549577397459,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112191791#5906#9005549577397459.wav,MỞ BÀI HÁT CHỈ CÓ MỘT TRÊN ĐỜI,MỞ BÀI HÁT CHỈ CÓ MỘT TRÊN ĐỜI,110622,2.1178033333333333,5.008231241699868,,5.97125,speech
15007,A1112191791#5906#9005549927884682,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112191791#5906#9005549927884682.wav,MỞ BÀI HÁT CON CÀO CÀO,MỞ BÀI HÁT CON CÀO CÀO,110622,1.3630391666666666,3.878776093625498,,5.076625,speech
15009,A1112191791#5906#9005550007550221,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112191791#5906#9005550007550221.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,1.4288133333333335,2.3158250000000007,,4.14725,speech
15006,A1112191791#5906#9005550433673498,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112191791#5906#9005550433673498.wav,TẮT LOA,TẮT LOA,110622,1.6939281666666666,2.5668683333333333,,5.748625,speech
5661,A1112193579#2300#9005548030555317,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112193579#2300#9005548030555317.wav,PHÁT  BÀI HÁT SONG F ROM XEN TIC AI LẦN,PHÁT BÀI HÁT SONG FROM CELTIC IRELAND,110622,1.691747314453126,4.008385498046875,,5.172625,speech
5635,A1112193579#2300#9005548922565359,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112193579#2300#9005548922565359.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,2.6753401162790698,3.5802814735503707,,5.3715,speech
13849,A1112194011#6424#9005548538316434,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194011#6424#9005548538316434.wav,TẮT ĐI,TẮT ĐI,110622,1.625246,1.997495333333333,,3.9205,speech
13853,A1112194011#6424#9005548632886705,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194011#6424#9005548632886705.wav,TẮT NHẠC REMIX,TẮT NHẠC REMIX,110622,1.5840299999999998,2.468610333333333,,4.60075,speech
13851,A1112194011#6424#9005548982820007,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194011#6424#9005548982820007.wav,DỪNG LẠI,DỪNG LẠI,110622,1.4746549999999998,1.7817541666666667,,3.761875,speech
13850,A1112194011#6424#9005549062775962,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194011#6424#9005549062775962.wav,GỌI CHO NGUYỄN HIẾU ĐẸP TRAI,GỌI CHO NGUYỄN HIẾU ĐẸP TRAI,110622,1.508167,3.026367276964048,,3.92325,speech
13846,A1112194011#6424#9005549597861235,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194011#6424#9005549597861235.wav,MỞ NHẠC E D M,MỞ NHẠC EDM,110622,2.152245833333334,3.3937929349269584,,4.401875,speech
13845,A1112194011#6424#9005549618594722,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194011#6424#9005549618594722.wav,HÁT NHẠC REMIX,HÁT NHẠC REMIX,110622,1.4883415,2.3775404866844205,,3.372375,speech
13848,A1112194011#6424#9005550043192290,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194011#6424#9005550043192290.wav,PHÁT NHẠC REMIX ĐI,PHÁT NHẠC REMIX ĐI,110622,1.5458146666666666,2.470943858156029,,3.6005,speech
13852,A1112194011#6424#9005550267281056,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194011#6424#9005550267281056.wav,PHÁT NHẠC REMIX,PHÁT NHẠC REMIX,110622,2.74,3.6131933333333337,,4.815125,speech
13847,A1112194011#6424#9005550398514171,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194011#6424#9005550398514171.wav,MỞ NHẠC NHẸ NHÀNG BUỔI SÁNG,MỞ NHẠC NHẸ NHÀNG BUỔI SÁNG,110622,1.596665166666667,3.0454226102257635,,3.825875,speech
12669,A1112194806#1096#9005549141567294,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005549141567294.wav,TẮT TI VI,TẮT TIVI,110622,1.173404684601113,2.0725505312946884,,2.946375,speech
12672,A1112194806#1096#9005549141581425,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005549141581425.wav,TẮT TI VI,TẮT TIVI,110622,1.0272235621521335,1.8113082683754056,,2.623625,speech
12585,A1112194806#1096#9005549146952623,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005549146952623.wav,BẬT ĐÈN BẬC CẦU THANG,BẬT ĐÈN BẬC CẦU THANG,110622,1.4321233766233763,2.670219248865737,,3.231625,speech
12667,A1112194806#1096#9005549402477514,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005549402477514.wav,TẮT ĐIỆN PHÒNG KHÁCH MỘT,TẮT ĐIỆN PHÒNG KHÁCH 1,110622,1.8236771799628944,3.806350417439704,,4.450375,speech
12665,A1112194806#1096#9005549451709886,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005549451709886.wav,MƯỜI LĂM NHÂN TÁM,15 X 8,110622,1.644475365754624,2.8775496289424862,,3.746375,speech
12656,A1112194806#1096#9005549452128263,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005549452128263.wav,MƯỜI LĂM CỘNG TÁM NHÂN HAI,15 + 8 X 2,110622,2.005965909090909,4.33,,6.178375,speech
12674,A1112194806#1096#9005549489520466,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005549489520466.wav,GỌI CHO BỐ,GỌI CHO BỐ,110622,1.2721071428571429,2.1443507417727234,,3.55575,speech
12675,A1112194806#1096#9005549920854618,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005549920854618.wav,MƯỜI NGHÌN BA TRĂM MƯỜI BẢY NHÂN BỐN,10317 X 4,110622,1.5499756493506496,4.665237108655617,,5.389375,speech
12673,A1112194806#1096#9005549920867989,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005549920867989.wav,MƯỜI NGHÌN HAI TRĂM SÁU MƯƠI MỐT NHÂN SÁU,10261 X 6,110622,1.427708719851577,4.636864564007421,,5.505,speech
12658,A1112194806#1096#9005550000224265,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005550000224265.wav,MẸ ƠI,MẸ ƠI,110622,2.007243394388952,2.6256386827458256,,4.450375,speech
12653,A1112194806#1096#9005550002726013,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005550002726013.wav,MAIKA ƠI,MAIKA ƠI,110622,4.083257189239332,4.55,,4.575625,speech
12657,A1112194806#1096#9005550002772467,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005550002772467.wav,MAIKA ƠI,MAIKA ƠI,110622,2.956696428571429,3.822047999972589,,3.935625,speech
12654,A1112194806#1096#9005550051382667,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005550051382667.wav,MỞ NHẠC,MỞ NHẠC,110622,1.75,2.536142555915355,,3.617,speech
12671,A1112194806#1096#9005550092170222,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005550092170222.wav,MỘT NGHÌN HAI TRĂM BA MƯƠI TRỪ BỐN MAIKA ƠI,1230 - 4 MAIKA ƠI,110622,1.709197124304267,6.6,,6.62775,speech
12655,A1112194806#1096#9005550092450601,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005550092450601.wav,BỐN NGHÌN KHÔNG TRĂM NĂM MƯƠI HAI MAIKA ƠI,4052 MAIKA ƠI,110622,1.4,4.39,,4.418375,speech
12651,A1112194806#1096#9005550104424049,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005550104424049.wav,MAIKA,MAIKA,110622,2.735473818068649,3.525125,,3.525125,speech
12670,A1112194806#1096#9005550104458890,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005550104458890.wav,MAIKA ỜI ƠI MAIKA ỚI,MAIKA ỜI ƠI MAIKA ỚI,110622,0.2827012987012987,3.1745,,3.1745,speech
12652,A1112194806#1096#9005550392541417,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005550392541417.wav,BẬT QUẠT,BẬT QUẠT,110622,1.1401328849721706,1.8274786641929497,,2.885125,speech
12668,A1112194806#1096#9005550393186445,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112194806#1096#9005550393186445.wav,TẮT QUẠT,TẮT QUẠT,110622,1.0477551020408165,1.5785992544432124,,2.305,speech
2390,A1112198010#3355#9005548626778887,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005548626778887.wav,BÀI NÀY LÀ BÀI GÌ,BÀI NÀY LÀ BÀI GÌ,110622,1.2505995400788437,2.5586673784494094,,3.575375,speech
2386,A1112198010#3355#9005548626794374,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005548626794374.wav,BÀI NÀY LÀ BÀI GÌ,BÀI NÀY LÀ BÀI GÌ,110622,1.1566938239159,2.4920646062474776,,3.318,speech
2387,A1112198010#3355#9005549161579375,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005549161579375.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,2.8690540407358736,4.046162450722732,,5.876625,speech
2388,A1112198010#3355#9005549258337026,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005549258337026.wav,MỞ CA KHÚC MỚI NHẤT CỦA MỸ TÂM,MỞ CA KHÚC MỚI NHẤT CỦA MỸ TÂM,110622,1.645509034165572,4.725402595269384,,6.292625,speech
2418,A1112198010#3355#9005549258814047,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005549258814047.wav,MỞ BÀI HÁT MỚI NHẤT CỦA MỸ TÂM,MỞ BÀI HÁT MỚI NHẤT CỦA MỸ TÂM,110622,1.7852168199737186,4.361971090670168,,6.038,speech
2397,A1112198010#3355#9005549343893677,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005549343893677.wav,BÂY GIỜ LÀ MẤY GIỜ,BÂY GIỜ LÀ MẤY GIỜ,110622,1.728712220762155,3.3293965668228216,,4.15,speech
2419,A1112198010#3355#9005549403283706,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005549403283706.wav,MỞ BÀI HÁT THIẾU NHI MAI CA OI,MỞ BÀI HÁT THIẾU NHI MAIKA ƠI,110622,1.5165762155059137,5.3185,,5.3185,speech
2384,A1112198010#3355#9005549404054250,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005549404054250.wav,MỞ BÀI HÁT,MỞ BÀI HÁT,110622,1.5657611695137978,3.269140932982917,,5.20325,speech
2391,A1112198010#3355#9005549404592695,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005549404592695.wav,MỞ NHẠC,MỞ NHẠC,110622,1.370858738501971,2.256133869908016,,3.892625,speech
2389,A1112198010#3355#9005549607767146,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005549607767146.wav,MỞ NHẠC,MỞ NHẠC,110622,1.326341655716163,2.67886711563732,,4.852625,speech
2383,A1112198010#3355#9005550029344560,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005550029344560.wav,SU BƠ MÁT KỊT DỊCH RA TIẾNG VIỆT LÀ GÌ,SUPERMARKET DỊCH RA TIẾNG VIỆT LÀ GÌ,110622,1.492550919842313,4.728098481338794,,5.17675,speech
2407,A1112198010#3355#9005550030650536,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005550030650536.wav,BẠN CÓ THỂ CƯỜI NHE RĂNG ĐƯỢC KHÔNG,BẠN CÓ THỂ CƯỜI NHE RĂNG ĐƯỢC KHÔNG,110622,1.567173127463863,3.910301412614981,,5.460625,speech
2417,A1112198010#3355#9005550383341820,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005550383341820.wav,BÀI NÀY LÀ BÀI GÌ,BÀI NÀY LÀ BÀI GÌ,110622,1.4969408672798947,3.369540078843626,,4.886,speech
2385,A1112198010#3355#9005550383447499,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005550383447499.wav,BÀI NÀY LÀ BÀI GÌ,BÀI NÀY LÀ BÀI GÌ,110622,1.5551120236530882,3.524621550591328,,5.428625,speech
2392,A1112198010#3355#9005550383465305,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112198010#3355#9005550383465305.wav,BÀI NÀY LÀ BÀI GÌ,BÀI NÀY LÀ BÀI GÌ,110622,0.2258002628120894,3.0482360142118283,,4.406,speech
3064,A1112203500#3291#9005548966530066,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112203500#3291#9005548966530066.wav,MỞ BÀI CÔ THẮM KHÔNG VỀ,MỞ BÀI CÔ THẮM KHÔNG VỀ,110622,1.900573155216285,4.104445149733277,,4.727375,speech
7452,A1112204649#14947#9005549391788391,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112204649#14947#9005549391788391.wav,THỜI SỰ HÔM NAY,THỜI SỰ HÔM NAY,110622,1.41,2.67287459807074,,4.2405,speech
11586,A1112207326#1266#9005550180511945,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112207326#1266#9005550180511945.wav,HÁT BÀI CON CÀO CÀO,HÁT BÀI CON CÀO CÀO,110622,1.340133277800916,3.08,,3.10225,speech
11585,A1112207326#1266#9005550344662049,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112207326#1266#9005550344662049.wav,HÁT BÀI NGÔI SAO LẤP LÁNH,HÁT BÀI NGÔI SAO LẤP LÁNH,110622,2.908286951144094,5.405106584377722,,6.39825,speech
11587,A1112207326#1266#9005550344678338,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112207326#1266#9005550344678338.wav,HÁT BÀI NGÔI SAO LẤP LÁNH,HÁT BÀI NGÔI SAO LẤP LÁNH,110622,4.729520570132814,6.4185145078439545,,7.213375,speech
15474,A1112211430#5671#9005549623001372,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112211430#5671#9005549623001372.wav,TẮT AN NINH,TẮT AN NINH,110622,2.005083833333333,3.2472598333333336,,4.220875,speech
13816,A1112213100#979#9005548548909905,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112213100#979#9005548548909905.wav,BẬT NHẠC KẸO BÔNG GÒN,BẬT NHẠC KẸO BÔNG GÒN,110622,1.5383666666666669,3.691060283687943,,4.3375,speech
13814,A1112213100#979#9005549873258046,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112213100#979#9005549873258046.wav,TẮT NHẠC,TẮT NHẠC,110622,1.54384,2.2004926071904123,,3.618375,speech
13813,A1112213100#979#9005550105389177,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112213100#979#9005550105389177.wav,BẬT NHẠC CẢI LƯƠNG,BẬT NHẠC CẢI LƯƠNG,110622,1.4568785000000002,3.0714539077025225,,4.610375,speech
13815,A1112213100#979#9005550356789731,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112213100#979#9005550356789731.wav,TẮT NHẠC,TẮT NHẠC,110622,1.666379,2.575363,,4.61175,speech
3739,A1112213185#2629#9005549844946381,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112213185#2629#9005549844946381.wav,MAI CA ƠI,MAIKA ƠI,110622,1.987931506741804,2.587499999999999,,2.5875,speech
7423,A1112219123#14953#9005550138512264,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112219123#14953#9005550138512264.wav,ĐẶT BÁO THỨC LÚC BẢY GIỜ MƯỜI LĂM PHÚT,ĐẶT BÁO THỨC LÚC 7:15,110622,1.5647374062165058,3.326572883172562,,4.05125,speech
1057,A1112222007#3696#9005548619612691,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112222007#3696#9005548619612691.wav,VỀ,VỀ,110622,0.2690776185898003,1.1515454457744794,,3.106375,speech
11418,A1112226039#8387#9005548725566891,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112226039#8387#9005548725566891.wav,TẮT QUẠT TRẦN PHÒNG KHÁCH,TẮT QUẠT TRẦN PHÒNG KHÁCH,110622,1.6474232196071277,2.774625715303454,,3.6325,speech
11419,A1112226039#8387#9005550272911504,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112226039#8387#9005550272911504.wav,MỞ TO LÊN,MỞ TO LÊN,110622,2.503261657153283,3.1914092840201214,,5.206,speech
14773,A1112227471#6050#9005548450689718,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112227471#6050#9005548450689718.wav,BA TRĂM HAI SÁU CỘNG CHO,326 + CHO,110622,1.408214,4.398771758964143,,5.617875,speech
14774,A1112227471#6050#9005548450716679,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112227471#6050#9005548450716679.wav,BA TRĂM HAI SÁU CỘNG MỘT TRĂM,326 + 100,110622,1.2597736666666668,3.2636606494023908,,4.27525,speech
14779,A1112227471#6050#9005548879426908,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112227471#6050#9005548879426908.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,1.255762,2.005335166666667,,2.705875,speech
14783,A1112227471#6050#9005549304737802,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112227471#6050#9005549304737802.wav,KỂ CHUYỆN TRONG BA MƯƠI PHÚT,KỂ CHUYỆN TRONG 30 PHÚT,110622,2.7315465,4.328356,,5.212875,speech
14777,A1112227471#6050#9005549564214626,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112227471#6050#9005549564214626.wav,KỂ CHUYỆN TRONG BA MƯƠI PHÚT,KỂ CHUYỆN TRONG 30 PHÚT,110622,1.3225275,2.8462067021276587,,4.081875,speech
14781,A1112227471#6050#9005549741201113,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112227471#6050#9005549741201113.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,1.50085,2.5125,,2.5125,speech
14775,A1112227471#6050#9005549924691349,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112227471#6050#9005549924691349.wav,BA MƯƠI BA TRỪ MẤY BẰNG CHÍN,33 - MẤY BẰNG 9,110622,1.8258366666666668,5.071306666666667,,6.0325,speech
14776,A1112227471#6050#9005550173427542,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112227471#6050#9005550173427542.wav,TẮT ĐI,TẮT ĐI,110622,1.751615,2.428392,,4.30725,speech
14782,A1112227471#6050#9005550175808439,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112227471#6050#9005550175808439.wav,KỂ CHUYỆN TRONG BA MƯƠI PHÚT,KỂ CHUYỆN TRONG 30 PHÚT,110622,1.416389,4.867624999999999,,6.28575,speech
14778,A1112227471#6050#9005550378736153,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112227471#6050#9005550378736153.wav,BÂY GIỜ LÀ,BÂY GIỜ LÀ,110622,1.5262019999999998,2.35525,,2.35525,speech
14780,A1112227471#6050#9005550380211401,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112227471#6050#9005550380211401.wav,BÂY GIỜ LÀ MẤY GIỜ,BÂY GIỜ LÀ MẤY GIỜ,110622,1.52402,3.011214,,3.5685,speech
5708,A1112231189#2299#9005548631118152,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112231189#2299#9005548631118152.wav,MÌNH NĂM NAY MƯỜI MỘT TUỔI,MÌNH NĂM NAY 11 TUỔI,110622,1.2097233886718748,2.8806558020390383,,3.90775,speech
5706,A1112231189#2299#9005548631246875,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112231189#2299#9005548631246875.wav,BẠN TÊN GÌ,BẠN TÊN GÌ,110622,2.788720703125,3.76893016003312,,4.79,speech
5707,A1112231189#2299#9005549344944036,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112231189#2299#9005549344944036.wav,BẬT ĐÈN LÀM VIỆC,BẬT ĐÈN LÀM VIỆC,110622,1.1204041748046876,2.3322154541015623,,3.287375,speech
5142,A1112233746#2728#9005548656661936,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112233746#2728#9005548656661936.wav,KỂ CHUYỆN CỔ TÍCH,KỂ CHUYỆN CỔ TÍCH,110622,1.277170851528384,4.045458515283842,,4.613125,speech
5136,A1112233746#2728#9005548744055734,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112233746#2728#9005548744055734.wav,KỂ CHUYỆN CỔ TÍCH,KỂ CHUYỆN CỔ TÍCH,110622,1.32277172489083,3.9170176855895225,,4.215375,speech
5132,A1112233746#2728#9005548751909832,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112233746#2728#9005548751909832.wav,MỞ LIÊN TIẾP BÀI KẸO BÔNG GÒN,MỞ LIÊN TIẾP BÀI KẸO BÔNG GÒN,110622,1.38,5.343118396285369,,5.718,speech
5133,A1112233746#2728#9005548827858474,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112233746#2728#9005548827858474.wav,KỂ CHUYỆN VÀNG LẤY CON VUA,KỂ CHUYỆN VÀNG LẤY CON VUA,110622,1.1482910480349349,4.9592146943612505,,5.43275,speech
5138,A1112233746#2728#9005548829068571,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112233746#2728#9005548829068571.wav,KỂ TRUYỆN CỔ,KỂ TRUYỆN CỔ,110622,1.424079366812227,3.04,,3.063375,speech
5134,A1112233746#2728#9005549518997282,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112233746#2728#9005549518997282.wav,KỂ CHUYỆN CỔ TÍCH,KỂ CHUYỆN CỔ TÍCH,110622,1.1430189956331875,3.965053066675812,,5.65675,speech
5135,A1112233746#2728#9005549519842789,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112233746#2728#9005549519842789.wav,KỂ CHUYỆN CỔ TÍCH,KỂ CHUYỆN CỔ TÍCH,110622,0.9747484716157202,3.606303602620086,,4.407375,speech
5137,A1112233746#2728#9005549527071337,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112233746#2728#9005549527071337.wav,BỐN MƯƠI BẢY NGHÌN SÁU TRĂM TÁM MƯƠI LĂM CHIA NĂM BẰNG MẤY,47685 CHIA 5 BẰNG MẤY,110622,1.6059732532751092,6.547135157792055,,6.839375,speech
5141,A1112233746#2728#9005549668779172,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112233746#2728#9005549668779172.wav,BẬT ĐÈN HAI,BẬT ĐÈN 2,110622,1.4195318777292574,2.9719353711790384,,3.926,speech
5131,A1112233746#2728#9005550219659410,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112233746#2728#9005550219659410.wav,MỞ NHẠC SÔI ĐỘNG,MỞ NHẠC SÔI ĐỘNG,110622,1.1029213973799126,3.9365087336244553,,4.3475,speech
5139,A1112233746#2728#9005550471337398,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1112233746#2728#9005550471337398.wav,KỂ CHUYỆN CỔ TÍCH,KỂ CHUYỆN CỔ TÍCH,110622,1.525741484716157,4.222601637554585,,6.170125,speech
